covered_sa_frac,covered_state_frac,distance_mse,env,gamma,goal_reach_frac,long_horizon_mse,mean_length,median_steps,method,n_trajectories,optimal_start_action,optimal_start_value,overestimate_mean,p_success,pred_start_risky,pred_start_safe,regret,risky_action,risky_overestimate_ratio,safe_length,seed,stage,start_action,start_value,success_rate,triangle_violation_rate,true_start_risky,true_start_safe,underestimate_mean,value_mse
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,mc_positive,64.0,,0.5345746329947881,7.24247051220317e-17,,0.5345746329947875,0.0,0.0,1.0,0.9999999999999988,31,0,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424912,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,mc_all_goals,64.0,,0.5345746329947881,7.24247051220317e-17,,0.5345746329947875,0.0,0.0,1.0,0.9999999999999988,31,0,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424912,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,trl_raw_realized,64.0,,0.5345746329947881,0.0,,0.5345746329947881,0.0,0.0,1.0,1.0,31,0,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424911,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,trl_log_realized,64.0,,0.5345746329947881,1.0462550964485118e-17,,0.5345746329947881,0.0,0.0,1.0,1.0,31,0,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424911,0.46142526745715395
0.484375,1.0,1447619.4656500402,det_chain_n32,0.98,1.0,0.5248299559372591,31.0,inf,bellman_6_sweeps,64.0,,0.5345746329947881,0.0014753298655003145,,0.0,0.0,0.5345746329947881,0.0,0.0,31,0,deterministic,0.0,0.0,0.0,0.0202,0.5345746329947881,0.5238831403348924,0.6055473388747454,0.47388065099596155
0.484375,1.0,890297.5219820937,det_chain_n32,0.98,1.0,0.2694277685382971,31.0,31.0,sto_trl_6_sweeps,64.0,,0.5345746329947881,0.0036243524787156946,,0.534574632994788,0.5238831403348922,0.0,1.0,0.9999999999999998,31,0,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.38455783197663795,0.31176012188529223
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,mc_positive,64.0,,0.5345746329947881,7.24247051220317e-17,,0.5345746329947875,0.0,0.0,1.0,0.9999999999999988,31,1,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424912,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,mc_all_goals,64.0,,0.5345746329947881,7.24247051220317e-17,,0.5345746329947875,0.0,0.0,1.0,0.9999999999999988,31,1,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424912,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,trl_raw_realized,64.0,,0.5345746329947881,0.0,,0.5345746329947881,0.0,0.0,1.0,1.0,31,1,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424911,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,trl_log_realized,64.0,,0.5345746329947881,1.0462550964485118e-17,,0.5345746329947881,0.0,0.0,1.0,1.0,31,1,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424911,0.46142526745715395
0.484375,1.0,1447619.4656500402,det_chain_n32,0.98,1.0,0.5248299559372591,31.0,inf,bellman_6_sweeps,64.0,,0.5345746329947881,0.0014753298655003145,,0.0,0.0,0.5345746329947881,0.0,0.0,31,1,deterministic,0.0,0.0,0.0,0.0202,0.5345746329947881,0.5238831403348924,0.6055473388747454,0.47388065099596155
0.484375,1.0,890297.5219820937,det_chain_n32,0.98,1.0,0.2694277685382971,31.0,31.0,sto_trl_6_sweeps,64.0,,0.5345746329947881,0.0036243524787156946,,0.534574632994788,0.5238831403348922,0.0,1.0,0.9999999999999998,31,1,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.38455783197663795,0.31176012188529223
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,mc_positive,64.0,,0.5345746329947881,7.24247051220317e-17,,0.5345746329947875,0.0,0.0,1.0,0.9999999999999988,31,2,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424912,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,mc_all_goals,64.0,,0.5345746329947881,7.24247051220317e-17,,0.5345746329947875,0.0,0.0,1.0,0.9999999999999988,31,2,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424912,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,trl_raw_realized,64.0,,0.5345746329947881,0.0,,0.5345746329947881,0.0,0.0,1.0,1.0,31,2,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424911,0.46142526745715395
0.484375,1.0,1334809.7179560286,det_chain_n32,0.98,1.0,0.4129971466755522,31.0,31.0,trl_log_realized,64.0,,0.5345746329947881,1.0462550964485118e-17,,0.5345746329947881,0.0,0.0,1.0,1.0,31,2,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.5730640556424911,0.46142526745715395
0.484375,1.0,1447619.4656500402,det_chain_n32,0.98,1.0,0.5248299559372591,31.0,inf,bellman_6_sweeps,64.0,,0.5345746329947881,0.0014753298655003145,,0.0,0.0,0.5345746329947881,0.0,0.0,31,2,deterministic,0.0,0.0,0.0,0.0202,0.5345746329947881,0.5238831403348924,0.6055473388747454,0.47388065099596155
0.484375,1.0,890297.5219820937,det_chain_n32,0.98,1.0,0.2694277685382971,31.0,31.0,sto_trl_6_sweeps,64.0,,0.5345746329947881,0.0036243524787156946,,0.534574632994788,0.5238831403348922,0.0,1.0,0.9999999999999998,31,2,deterministic,1.0,0.5345746329947881,1.0,0.0,0.5345746329947881,0.5238831403348924,0.38455783197663795,0.31176012188529223
0.8181818181818182,1.0,419.81806641056363,risky_L8_p0.10,0.98,0.5583333333333333,0.4541761703893446,5.1466666666666665,2.0,mc_positive,600.0,0,0.8507630225817854,0.031180798182186963,0.1,0.95963168,0.8494479076126855,0.7547230225817854,1.0,9.991999999999999,8,0,risky,1.0,0.09604,0.098,0.0603,0.09604,0.8507630225817854,0.000405297245662104,0.024719923060347503
0.8181818181818182,1.0,24.177468312465795,risky_L8_p0.10,0.98,0.5583333333333333,0.004232258290789542,5.1466666666666665,8.0,mc_all_goals,600.0,0,0.8507630225817854,0.0018346820912123706,0.1,0.08272686896551724,0.8494479076126855,0.0,0.0,0.8613793103448276,8,0,risky,0.0,0.8507630225817854,1.0,0.0662,0.09604,0.8507630225817854,0.0022428281318319226,0.0004551601721292035
0.8181818181818182,1.0,419.8337336996256,risky_L8_p0.10,0.98,0.5583333333333333,0.454100215776032,5.1466666666666665,2.0,trl_raw_realized,600.0,0,0.8507630225817854,0.031181070957415055,0.1,0.9603999999999999,0.8507630225817854,0.7547230225817854,1.0,10.0,8,0,risky,1.0,0.09604,0.098,0.0,0.09604,0.8507630225817854,0.0015509229461678955,0.024731970866494864
0.8181818181818182,1.0,8722.496954193095,risky_L8_p0.10,0.98,0.5583333333333333,0.30685317817790486,5.1466666666666665,2.0,trl_log_realized,600.0,0,0.8507630225817854,0.021896995672631075,0.1,0.9603999999999999,0.8507630225817855,0.7547230225817854,1.0,10.0,8,0,risky,1.0,0.09604,0.098,0.0,0.09604,0.8507630225817854,0.0064869548726806305,0.017094398895901093
0.8181818181818182,1.0,239018.84590544374,risky_L8_p0.10,0.98,0.5583333333333333,0.28962582350720034,5.1466666666666665,2.0,bellman_4_sweeps,600.0,0,0.8507630225817854,0.0004302261772339618,0.1,0.08279310344827587,0.0,0.7547230225817854,1.0,0.8620689655172414,8,0,risky,1.0,0.09604,0.098,0.0194,0.09604,0.8507630225817854,0.11321605911631406,0.0986186118515636
0.8181818181818182,1.0,1.7593040183617275,risky_L8_p0.10,0.98,0.5583333333333333,0.00010673527020214026,5.1466666666666665,8.0,sto_trl_4_sweeps,600.0,0,0.8507630225817854,0.0004302261772339618,0.1,0.08279310344827587,0.8507630225817854,0.0,0.0,0.8620689655172414,8,0,risky,0.0,0.8507630225817854,1.0,0.0,0.09604,0.8507630225817854,0.0004302261772339636,1.1476910774423637e-05
0.8181818181818182,1.0,1.7593040183617275,risky_L8_p0.10,0.98,0.5583333333333333,0.00010673527020214026,5.1466666666666665,8.0,bellman_full,600.0,0,0.8507630225817854,0.0004302261772339618,0.1,0.08279310344827587,0.8507630225817854,0.0,0.0,0.8620689655172414,8,0,risky,0.0,0.8507630225817854,1.0,0.0,0.09604,0.8507630225817854,0.0004302261772339636,1.1476910774423637e-05
0.8181818181818182,1.0,86.96153831920132,risky_L8_p0.40,0.98,0.7116666666666667,0.1822712596497168,5.1466666666666665,2.0,mc_positive,600.0,0,0.8507630225817854,0.031185479573292287,0.4,0.9600716581196552,0.8494479076126855,0.4666030225817854,1.0,2.4991452991452916,8,0,risky,1.0,0.38416,0.432,0.0603,0.38416,0.8507630225817854,0.000405297245662104,0.015679918569828297
0.8181818181818182,1.0,2.1969036624612355,risky_L8_p0.40,0.98,0.7116666666666667,0.002317528173487295,5.1466666666666665,8.0,mc_all_goals,600.0,0,0.8507630225817854,0.0011032103819058185,0.4,0.38733925517241263,0.8494479076126855,0.0,0.0,1.0082758620689625,8,0,risky,0.0,0.8507630225817854,1.0,0.0662,0.38416,0.8507630225817854,0.0015113564225253213,0.00020002769015263838
0.8181818181818182,1.0,87.0228796986674,risky_L8_p0.40,0.98,0.7116666666666667,0.18233363020819054,5.1466666666666665,2.0,trl_raw_realized,600.0,0,0.8507630225817854,0.031191377195698925,0.4,0.9603999999999999,0.8507630225817854,0.4666030225817854,1.0,2.5,8,0,risky,1.0,0.38416,0.432,0.0,0.38416,0.8507630225817854,0.0015509229461678955,0.01570096656294474
0.8181818181818182,1.0,86.47284236831558,risky_L8_p0.40,0.98,0.7116666666666667,0.1778142655815912,5.1466666666666665,2.0,trl_log_realized,600.0,0,0.8507630225817854,0.030778323398478587,0.4,0.9603999999999999,0.8507630225817855,0.4666030225817854,1.0,2.5,8,0,risky,1.0,0.38416,0.432,0.0,0.38416,0.8507630225817854,0.005454266718018126,0.015591179508895138
0.8181818181818182,1.0,239017.095050336,risky_L8_p0.40,0.98,0.7116666666666667,0.18095776884110842,5.1466666666666665,2.0,bellman_4_sweeps,600.0,0,0.8507630225817854,0.00010755654430848865,0.4,0.38747172413793096,0.0,0.4666030225817854,1.0,1.0086206896551722,8,0,risky,1.0,0.38416,0.432,0.0194,0.38416,0.8507630225817854,0.11289338948338858,0.0986078522477126
0.8181818181818182,1.0,0.008448910657836362,risky_L8_p0.40,0.98,0.7116666666666667,8.338692984542231e-06,5.1466666666666665,8.0,sto_trl_4_sweeps,600.0,0,0.8507630225817854,0.00010755654430848865,0.4,0.38747172413793096,0.8507630225817854,0.0,0.0,1.0086206896551722,8,0,risky,0.0,0.8507630225817854,1.0,0.0,0.38416,0.8507630225817854,0.00010755654430849343,7.173069234014822e-07
0.8181818181818182,1.0,0.008448910657836362,risky_L8_p0.40,0.98,0.7116666666666667,8.338692984542231e-06,5.1466666666666665,8.0,bellman_full,600.0,0,0.8507630225817854,0.00010755654430848865,0.4,0.38747172413793096,0.8507630225817854,0.0,0.0,1.0086206896551722,8,0,risky,0.0,0.8507630225817854,1.0,0.0,0.38416,0.8507630225817854,0.00010755654430849343,7.173069234014822e-07
0.8181818181818182,1.0,17923.84931620475,risky_L8_p0.80,0.98,0.8966666666666666,0.16924881406978992,5.1466666666666665,2.0,mc_positive,600.0,0,0.8507630225817854,0.022926269005847856,0.8,0.9600630175438547,0.8494479076126855,0.08244302258178537,1.0,1.2495614035087654,8,0,risky,1.0,0.76832,0.82,0.0596,0.76832,0.8507630225817854,0.002470673589748125,0.014559708197361467
0.8181818181818182,1.0,17784.998150788706,risky_L8_p0.80,0.98,0.8966666666666666,0.009320123368731826,5.1466666666666665,8.0,mc_all_goals,600.0,0,0.8507630225817854,0.0023531627734519867,0.8,0.7548081655172375,0.8494479076126855,0.0,0.0,0.9824137931034432,8,0,risky,0.0,0.8507630225817854,1.0,0.0662,0.76832,0.8507630225817854,0.002761308814071519,0.0008024014703887271
0.8181818181818182,1.0,17923.89212765557,risky_L8_p0.80,0.98,0.8966666666666666,0.1692589751999539,5.1466666666666665,2.0,trl_raw_realized,600.0,0,0.8507630225817854,0.022929892473107952,0.8,0.9603999999999999,0.8507630225817854,0.08244302258178537,1.0,1.25,8,0,risky,1.0,0.76832,0.82,0.0,0.76832,0.8507630225817854,0.0036162992902539163,0.014576265056859867
0.8181818181818182,1.0,17924.839643273786,risky_L8_p0.80,0.98,0.8966666666666666,0.16925897426828523,5.1466666666666665,2.0,trl_log_realized,600.0,0,0.8507630225817854,0.022929892264487745,0.8,0.9603999999999999,0.8507630225817855,0.08244302258178537,1.0,1.25,8,0,risky,1.0,0.76832,0.82,0.0,0.76832,0.8507630225817854,0.007519643062104147,0.014855240471191397
0.8181818181818182,1.0,239017.4620341868,risky_L8_p0.80,0.98,0.8966666666666666,0.18108284923587656,5.1466666666666665,2.0,bellman_4_sweeps,600.0,0,0.8507630225817854,0.00043022617723396565,0.8,0.7550731034482759,0.0,0.08244302258178537,1.0,0.9827586206896552,8,0,risky,1.0,0.76832,0.82,0.0194,0.76832,0.8507630225817854,0.11321605911631406,0.0986186118515636
0.8181818181818182,1.0,0.3754327613959768,risky_L8_p0.80,0.98,0.8966666666666666,0.00013341908775267542,5.1466666666666665,8.0,sto_trl_4_sweeps,600.0,0,0.8507630225817854,0.00043022617723396565,0.8,0.7550731034482759,0.8507630225817854,0.0,0.0,0.9827586206896552,8,0,risky,0.0,0.8507630225817854,1.0,0.0,0.76832,0.8507630225817854,0.0004302261772339618,1.1476910774423693e-05
0.8181818181818182,1.0,0.3754327613959768,risky_L8_p0.80,0.98,0.8966666666666666,0.00013341908775267542,5.1466666666666665,8.0,bellman_full,600.0,0,0.8507630225817854,0.00043022617723396565,0.8,0.7550731034482759,0.8507630225817854,0.0,0.0,0.9827586206896552,8,0,risky,0.0,0.8507630225817854,1.0,0.0,0.76832,0.8507630225817854,0.0004302261772339618,1.1476910774423693e-05
0.8947368421052632,1.0,5291.889272925409,risky_L16_p0.10,0.98,0.5283333333333333,0.01650958781767092,8.786666666666667,2.0,mc_positive,600.0,0,0.7237977205924956,0.006764679431341925,0.1,0.9603999999999999,0.7219912421148529,0.6277577205924956,1.0,10.0,16,0,risky,1.0,0.09604,0.096,0.0978,0.09604,0.7237977205924956,0.001319197214982679,0.005196478161566046
0.8947368421052632,1.0,5205.484136068173,risky_L16_p0.10,0.98,0.5283333333333333,0.00011229107274857439,8.786666666666667,16.0,mc_all_goals,600.0,0,0.7237977205924956,0.000363707811568269,0.1,0.08926794871794871,0.7219912421148529,0.0,0.0,0.9294871794871794,16,0,risky,0.0,0.7237977205924956,1.0,0.10065,0.09604,0.7237977205924956,0.0013646533867179205,6.812644422489908e-05
0.8947368421052632,1.0,5291.8877455876645,risky_L16_p0.10,0.98,0.5283333333333333,0.016500201420323615,8.786666666666667,2.0,trl_raw_realized,600.0,0,0.7237977205924956,0.006765581395345646,0.1,0.9603999999999999,0.7237977205924956,0.6277577205924956,1.0,10.0,16,0,risky,1.0,0.09604,0.096,0.0,0.09604,0.7237977205924956,0.001309172728225235,0.005197831451992259
0.8947368421052632,1.0,144356.18911979487,risky_L16_p0.10,0.98,0.5283333333333333,0.09468648698090668,8.786666666666667,2.0,trl_log_realized,600.0,0,0.7237977205924956,0.006765581330888257,0.1,0.9603999999999999,0.7237977205924956,0.6277577205924956,1.0,10.0,16,0,risky,1.0,0.09604,0.096,0.0,0.09604,0.7237977205924956,0.09172185000099375,0.06920543647308046
0.8947368421052632,1.0,673640.678149434,risky_L16_p0.10,0.98,0.5283333333333333,0.6313736683364503,8.786666666666667,2.0,bellman_5_sweeps,600.0,0,0.7237977205924956,6.795468097793574e-05,0.1,0.08926794871794871,0.0,0.6277577205924956,1.0,0.9294871794871794,16,0,risky,1.0,0.09604,0.096,0.0272,0.09604,0.7237977205924956,0.29902833548814395,0.24515192510893255
0.8947368421052632,1.0,0.13205472691765816,risky_L16_p0.10,0.98,0.5283333333333333,1.49970968590274e-06,8.786666666666667,16.0,sto_trl_5_sweeps,600.0,0,0.7237977205924956,6.795468097793574e-05,0.1,0.08926794871794871,0.7237977205924955,0.0,0.0,0.9294871794871794,16,0,risky,0.0,0.7237977205924956,1.0,0.0,0.09604,0.7237977205924956,6.795468097793758e-05,9.267309022521763e-07
0.8947368421052632,1.0,0.13205472691765816,risky_L16_p0.10,0.98,0.5283333333333333,1.49970968590274e-06,8.786666666666667,16.0,bellman_full,600.0,0,0.7237977205924956,6.795468097793574e-05,0.1,0.08926794871794871,0.7237977205924956,0.0,0.0,0.9294871794871794,16,0,risky,0.0,0.7237977205924956,1.0,0.0,0.09604,0.7237977205924956,6.795468097793683e-05,9.267309022521763e-07
0.8947368421052632,1.0,5811.6946437277265,risky_L16_p0.40,0.98,0.7016666666666667,0.013281181554344318,8.786666666666667,2.0,mc_positive,600.0,0,0.7237977205924956,0.007721364687540588,0.4,0.9603999999999965,0.7219912421148529,0.3396377205924956,1.0,2.4999999999999907,16,0,risky,1.0,0.38416,0.356,0.0978,0.38416,0.7237977205924956,0.0022764065173082604,0.00423834684359059
0.8947368421052632,1.0,5793.881036609208,risky_L16_p0.40,0.98,0.7016666666666667,0.003113511555400095,8.786666666666667,16.0,mc_all_goals,600.0,0,0.7237977205924956,0.0014457066189624457,0.4,0.4094012820512805,0.7219912421148529,0.0,0.0,1.0657051282051242,16,0,risky,0.0,0.7237977205924956,1.0,0.10065,0.38416,0.7237977205924956,0.0024466521941120885,0.0009955019269837946
0.8947368421052632,1.0,5811.696347975579,risky_L16_p0.40,0.98,0.7016666666666667,0.013275521825930814,8.786666666666667,2.0,trl_raw_realized,600.0,0,0.7237977205924956,0.007722790697671227,0.4,0.9603999999999999,0.7237977205924956,0.3396377205924956,1.0,2.5,16,0,risky,1.0,0.38416,0.356,0.0,0.38416,0.7237977205924956,0.002266382030550816,0.004240622149664838
0.8947368421052632,1.0,144875.99772204945,risky_L16_p0.40,0.98,0.7016666666666667,0.08901848580746752,8.786666666666667,2.0,trl_log_realized,600.0,0,0.7237977205924956,0.007722790633213838,0.4,0.9603999999999999,0.7237977205924956,0.3396377205924956,1.0,2.5,16,0,risky,1.0,0.38416,0.356,0.0,0.38416,0.7237977205924956,0.09267905930331935,0.0682482271336101
0.8947368421052632,1.0,673640.6939770404,risky_L16_p0.40,0.98,0.7016666666666667,0.6116821558011046,8.786666666666667,2.0,bellman_5_sweeps,600.0,0,0.7237977205924956,0.0002532856290995822,0.4,0.409401282051282,0.0,0.3396377205924956,1.0,1.0657051282051282,16,0,risky,1.0,0.38416,0.356,0.0272,0.38416,0.7237977205924956,0.2992136664362656,0.2451638730445318
